dataset,episode,classification,bag_duration_s,common_overlap_s,alignment_coverage_50ms,drop_events,estimated_missing,severe_gaps,usable_segments_ge_5s,usable_continuous_s,longest_continuous_s,header_clock_topics,size_bytes,errors,warnings,path
f1-6-201,episode_000103,READY,65.007710549,62.86112356185913,0.9973753280839895,185,194,0,1,62.86112356185913,62.86112356185913,3,866835872,,"185 dropped-frame events, about 194 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000103
f1-6-201,episode_000104,FRAGMENT_ONLY,60.336881864,58.178733825683594,0.9892229154849688,172,212,1,2,57.91615581512451,30.063096523284912,2,805245336,,"one or more required streams has a gap >200 ms | 172 dropped-frame events, about 212 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000104
f1-6-201,episode_000105,FRAGMENT_ONLY,56.264164207,56.21948218345642,0.9853286384976526,185,232,3,3,52.69918155670166,30.39507508277893,3,761967301,,"one or more required streams has a gap >200 ms | 185 dropped-frame events, about 232 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000105
f1-6-201,episode_000106,READY,57.79750186,57.74880647659302,0.9965714285714286,142,159,0,1,57.74880647659302,57.74880647659302,1,781652075,,"142 dropped-frame events, about 159 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000106
f1-6-201,episode_000107,READY,51.957187808,51.90896725654602,0.9955499046408137,89,101,0,1,51.90896725654602,51.90896725654602,2,706158946,,"89 dropped-frame events, about 101 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000107
f1-6-201,episode_000108,FRAGMENT_ONLY,59.569166532,59.51927471160889,0.9866962305986696,139,179,1,2,59.02988052368164,52.717247009277344,3,810352582,,"one or more required streams has a gap >200 ms | 139 dropped-frame events, about 179 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000108
f1-6-201,episode_000109,FRAGMENT_ONLY,57.584238842,57.51265025138855,0.9902467010900746,180,213,1,2,57.31145262718201,30.047256231307983,3,779838808,,"one or more required streams has a gap >200 ms | 180 dropped-frame events, about 213 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000109
f1-6-201,episode_000110,FRAGMENT_ONLY,56.993504516,55.73298907279968,0.9887507400828893,128,164,1,1,50.73638677597046,50.73638677597046,3,765889767,,"one or more required streams has a gap >200 ms | 128 dropped-frame events, about 164 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000110
f1-6-201,episode_000111,FRAGMENT_ONLY,57.848453005,57.78819441795349,0.9977155910908052,158,174,1,2,57.58651542663574,50.96714162826538,2,783856064,,"one or more required streams has a gap >200 ms | 158 dropped-frame events, about 174 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000111
f1-6-201,episode_000112,READY,55.716271799,55.656325578689575,0.9952550415183867,177,191,0,1,55.656325578689575,55.656325578689575,0,754868767,,"177 dropped-frame events, about 191 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000112
f1-6-201,episode_000113,FRAGMENT_ONLY,57.131063283,57.08597254753113,0.9953757225433526,235,259,1,2,56.797260999679565,30.466543197631836,2,770048966,,"one or more required streams has a gap >200 ms | 235 dropped-frame events, about 259 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000113
f1-6-201,episode_000114,FRAGMENT_ONLY,56.621029614,53.53574204444885,0.9889025893958077,197,233,1,2,53.313636779785156,45.148274183273315,3,747418158,,"one or more required streams has a gap >200 ms | 197 dropped-frame events, about 233 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000114
f1-6-201,episode_000115,FRAGMENT_ONLY,59.211935987,59.144113063812256,0.9888392857142857,200,238,3,3,53.845574617385864,22.715927600860596,2,800598662,,"one or more required streams has a gap >200 ms | 200 dropped-frame events, about 238 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000115
f1-6-201,episode_000116,READY,58.129330078,58.04219937324524,0.9977259806708357,213,225,0,1,58.04219937324524,58.04219937324524,2,791249658,,"213 dropped-frame events, about 225 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000116
f1-6-201,episode_000117,FRAGMENT_ONLY,60.700979313,60.63170766830444,0.9896570495372891,251,285,1,2,60.41064500808716,32.0837459564209,3,819326252,,"one or more required streams has a gap >200 ms | 251 dropped-frame events, about 285 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000117
f1-6-201,episode_000118,FRAGMENT_ONLY,54.881990592,54.81910824775696,0.9927797833935018,122,146,1,2,54.59624242782593,32.30359721183777,1,744028084,,"one or more required streams has a gap >200 ms | 122 dropped-frame events, about 146 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000118
f1-6-201,episode_000119,FRAGMENT_ONLY,54.394252144,54.31833600997925,0.9933171324422844,91,109,1,2,54.02978777885437,48.04460406303406,3,738706898,,"one or more required streams has a gap >200 ms | 91 dropped-frame events, about 109 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000119
f1-6-201,episode_000120,FRAGMENT_ONLY,55.999571695,55.86079144477844,0.96751329001772,201,285,6,3,44.627208948135376,19.601033210754395,2,762486547,,"one or more required streams has a gap >200 ms | 201 dropped-frame events, about 285 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000120
f1-6-201,episode_000121,FRAGMENT_ONLY,53.998995745,53.93981146812439,0.9932680538555692,144,164,1,2,53.717620611190796,40.36054182052612,2,730802595,,"one or more required streams has a gap >200 ms | 144 dropped-frame events, about 164 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000121
f1-6-201,episode_000122,FRAGMENT_ONLY,56.891701203,56.6789186000824,0.9935934769947583,172,199,1,2,56.379769802093506,42.51974129676819,3,770546032,,"one or more required streams has a gap >200 ms | 172 dropped-frame events, about 199 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000122
f1-6-201,episode_000123,FRAGMENT_ONLY,59.675311081,59.60566425323486,0.9767441860465116,198,258,4,2,52.28441882133484,32.11586952209473,3,809372001,,"one or more required streams has a gap >200 ms | 198 dropped-frame events, about 258 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000123
f1-6-201,episode_000124,FRAGMENT_ONLY,55.25329122,55.18459987640381,0.9946172248803827,198,220,1,2,54.96235370635986,44.51655602455139,2,750038891,,"one or more required streams has a gap >200 ms | 198 dropped-frame events, about 220 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000124
f1-6-201,episode_000125,READY,56.643272057,54.37141561508179,0.994535519125683,200,228,0,1,54.37141561508179,54.37141561508179,0,751538189,,"200 dropped-frame events, about 228 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000125
f1-6-201,episode_000126,FRAGMENT_ONLY,61.202347586,58.5380334854126,0.9937993235625705,153,170,1,2,58.32326674461365,43.413533210754395,2,825445444,,"one or more required streams has a gap >200 ms | 153 dropped-frame events, about 170 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000126
f1-6-201,episode_000127,FRAGMENT_ONLY,52.579913119,52.52302360534668,0.9817724701445631,184,226,4,2,44.1661639213562,36.487237215042114,2,708163761,,"one or more required streams has a gap >200 ms | 184 dropped-frame events, about 226 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000127
f1-6-201,episode_000128,READY,59.728786896,56.99715542793274,0.9971064814814815,157,178,0,1,56.99715542793274,56.99715542793274,1,796246870,,"157 dropped-frame events, about 178 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000128
f1-6-201,episode_000129,READY,59.86892367,59.7825071811676,0.9939260077305356,164,195,0,1,59.7825071811676,59.7825071811676,3,815636258,,"164 dropped-frame events, about 195 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000129
f1-6-201,episode_000130,READY,52.255810858,52.18775796890259,0.9968374446552815,140,156,0,1,52.18775796890259,52.18775796890259,1,709944865,,"140 dropped-frame events, about 156 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000130
f1-6-201,episode_000131,FRAGMENT_ONLY,55.601210543,52.91374659538269,0.9731752963194011,159,227,5,3,46.40454292297363,27.678940773010254,3,733818249,,"one or more required streams has a gap >200 ms | 159 dropped-frame events, about 227 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000131
f1-6-201,episode_000132,FRAGMENT_ONLY,54.799680525,54.75467872619629,0.9849397590361446,154,193,4,3,48.08053970336914,25.86528205871582,3,740780156,,"one or more required streams has a gap >200 ms | 154 dropped-frame events, about 193 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000132
f1-6-201,episode_000133,READY,55.505429419,53.575575828552246,0.9926108374384236,195,235,0,1,53.575575828552246,53.575575828552246,3,742103247,,"195 dropped-frame events, about 235 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000133
f1-6-201,episode_000134,FRAGMENT_ONLY,53.752546842,51.82615637779236,0.982176957352005,139,179,3,3,47.035534143447876,31.539994955062866,2,710119059,,"one or more required streams has a gap >200 ms | 139 dropped-frame events, about 179 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000134
f1-6-201,episode_000135,FRAGMENT_ONLY,60.295872383,60.24147987365723,0.9906849315068493,154,185,2,2,58.37612318992615,30.84970235824585,3,808257587,,"one or more required streams has a gap >200 ms | 154 dropped-frame events, about 185 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000135
f1-6-201,episode_000136,READY,56.398085155,53.534645080566406,0.9944547134935305,146,171,0,1,53.534645080566406,53.534645080566406,2,731223046,,"146 dropped-frame events, about 171 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000136
f1-6-201,episode_000137,FRAGMENT_ONLY,51.038032185,50.97034788131714,0.9935233160621761,116,141,1,2,50.73587989807129,36.85322833061218,3,682310545,,"one or more required streams has a gap >200 ms | 116 dropped-frame events, about 141 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000137
f1-6-201,episode_000138,FRAGMENT_ONLY,53.913270415,53.7297728061676,0.9828009828009828,168,210,2,1,50.02005863189697,50.02005863189697,3,717801332,,"one or more required streams has a gap >200 ms | 168 dropped-frame events, about 210 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000138
f1-6-201,episode_000139,FRAGMENT_ONLY,52.928709771,51.26833891868591,0.9896973599484868,117,144,2,3,50.57920265197754,23.539239406585693,2,699680795,,"one or more required streams has a gap >200 ms | 117 dropped-frame events, about 144 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000139
f1-6-201,episode_000140,READY,57.730727491,57.671674489974976,0.9948512585812357,217,236,0,1,57.671674489974976,57.671674489974976,3,765091254,,"217 dropped-frame events, about 236 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000140
f1-6-201,episode_000141,FRAGMENT_ONLY,60.864446923,60.82370400428772,0.9940314704286489,152,172,1,2,60.62215280532837,55.5330855846405,2,813854764,,"one or more required streams has a gap >200 ms | 152 dropped-frame events, about 172 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000141
f1-6-201,episode_000142,FRAGMENT_ONLY,56.382523282,56.30180311203003,0.9923798358733881,195,222,1,2,56.04499340057373,48.30581855773926,3,750993236,,"one or more required streams has a gap >200 ms | 195 dropped-frame events, about 222 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000142
f1-6-201,episode_000143,FRAGMENT_ONLY,54.76654348,54.71712827682495,0.9903556359252562,138,163,2,2,52.503905057907104,47.386165380477905,2,733103566,,"one or more required streams has a gap >200 ms | 138 dropped-frame events, about 163 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000143
f1-6-201,episode_000144,FRAGMENT_ONLY,60.167167976,60.113744497299194,0.9939626783754116,166,186,1,2,59.89197587966919,47.41665840148926,1,803108668,,"one or more required streams has a gap >200 ms | 166 dropped-frame events, about 186 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000144
f1-6-201,episode_000145,FRAGMENT_ONLY,54.402710167,54.32433462142944,0.9939246658566221,163,180,2,3,53.88053631782532,30.842315912246704,1,726357903,,"one or more required streams has a gap >200 ms | 163 dropped-frame events, about 180 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000145
f1-6-201,episode_000146,FRAGMENT_ONLY,52.525999724,52.20316982269287,0.9879898862199747,139,167,2,3,51.41294717788696,26.658981561660767,3,704686482,,"one or more required streams has a gap >200 ms | 139 dropped-frame events, about 167 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000146
f1-6-201,episode_000147,FRAGMENT_ONLY,61.734895129,59.565386056900024,0.9911357340720222,183,214,1,2,59.36443066596985,41.318180322647095,2,804703551,,"one or more required streams has a gap >200 ms | 183 dropped-frame events, about 214 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000147
f1-6-201,episode_000148,FRAGMENT_ONLY,52.833982939,52.777955770492554,0.9931207004377736,163,188,1,2,52.55305480957031,40.280638456344604,2,710443355,,"one or more required streams has a gap >200 ms | 163 dropped-frame events, about 188 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000148
f1-6-201,episode_000149,READY,53.55893519,53.495625019073486,0.9969154842689698,142,157,0,1,53.495625019073486,53.495625019073486,2,712486242,,"142 dropped-frame events, about 157 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000149
f1-6-201,episode_000150,FRAGMENT_ONLY,52.775521322,52.70053958892822,0.9943644333124608,130,151,1,2,52.47831702232361,40.29774713516235,2,710713268,,"one or more required streams has a gap >200 ms | 130 dropped-frame events, about 151 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000150
f1-6-201,episode_000151,READY,52.388190761,49.30193066596985,0.9953145917001339,161,173,0,1,49.30193066596985,49.30193066596985,3,697328174,,"161 dropped-frame events, about 173 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000151
f1-6-201,episode_000152,READY,53.63694629,53.58682823181152,0.9950738916256158,195,214,0,1,53.58682823181152,53.58682823181152,2,715062893,,"195 dropped-frame events, about 214 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000152
f1-6-201,episode_000153,FRAGMENT_ONLY,52.626094504,52.55438446998596,0.9899560577526679,151,179,2,2,51.631579875946045,45.686033725738525,3,707098622,,"one or more required streams has a gap >200 ms | 151 dropped-frame events, about 179 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000153
f1-6-201,episode_000154,FRAGMENT_ONLY,48.498218988,48.43872570991516,0.9836512261580381,174,212,3,2,45.52890372276306,28.46408724784851,3,650912136,,"one or more required streams has a gap >200 ms | 174 dropped-frame events, about 212 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000154
f1-6-201,episode_000155,FRAGMENT_ONLY,46.639619707,46.55978751182556,0.9957476966690291,132,148,1,2,46.34325861930847,36.782806634902954,2,628199699,,"one or more required streams has a gap >200 ms | 132 dropped-frame events, about 148 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000155
f1-6-201,episode_000156,READY,53.236428988,50.95200800895691,0.996116504854369,157,175,0,1,50.95200800895691,50.95200800895691,3,706460365,,"157 dropped-frame events, about 175 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000156
f1-6-201,episode_000157,FRAGMENT_ONLY,50.194769363,50.108208417892456,0.9888010540184453,176,205,1,2,49.85302233695984,44.31343173980713,3,671105698,,"one or more required streams has a gap >200 ms | 176 dropped-frame events, about 205 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000157
f1-6-201,episode_000158,FRAGMENT_ONLY,48.12885632,45.49192190170288,0.9927431059506531,123,153,2,2,45.23418307304382,38.57961654663086,3,626413811,,"one or more required streams has a gap >200 ms | 123 dropped-frame events, about 153 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000158
f1-6-201,episode_000159,FRAGMENT_ONLY,50.639625133,48.48469400405884,0.9891082368958475,156,185,2,2,47.30058264732361,33.24644684791565,3,661301232,,"one or more required streams has a gap >200 ms | 156 dropped-frame events, about 185 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000159
f1-6-201,episode_000160,FRAGMENT_ONLY,49.989642124,49.93548941612244,0.9854689564068693,186,222,4,3,41.35839867591858,22.402489185333252,3,669280772,,"one or more required streams has a gap >200 ms | 186 dropped-frame events, about 222 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000160
f1-6-201,episode_000161,FRAGMENT_ONLY,52.052405928,49.90268015861511,0.9814814814814815,168,217,4,1,42.95651817321777,42.95651817321777,1,681135759,,"one or more required streams has a gap >200 ms | 168 dropped-frame events, about 217 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000161
f1-6-201,episode_000162,FRAGMENT_ONLY,51.554585475,51.48386478424072,0.9891025641025641,141,167,2,2,50.794610023498535,36.10910081863403,3,690171239,,"one or more required streams has a gap >200 ms | 141 dropped-frame events, about 167 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000162
f1-6-201,episode_000163,FRAGMENT_ONLY,50.855531886,50.78095507621765,0.9941520467836257,105,123,1,1,48.55747747421265,48.55747747421265,2,688497064,,"one or more required streams has a gap >200 ms | 105 dropped-frame events, about 123 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000163
f1-6-201,episode_000164,FRAGMENT_ONLY,53.132797947,53.05322241783142,0.9881767268201618,173,215,1,2,52.66373372077942,36.794920206069946,2,718272774,,"one or more required streams has a gap >200 ms | 173 dropped-frame events, about 215 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000164
f1-6-201,episode_000165,FRAGMENT_ONLY,50.736404533,47.8572142124176,0.9924190213645762,176,200,2,2,43.50000619888306,30.50239109992981,0,653871784,,"one or more required streams has a gap >200 ms | 176 dropped-frame events, about 200 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000165
f1-6-201,episode_000166,READY,58.413222951,56.125969886779785,0.9964726631393298,144,165,0,1,56.125969886779785,56.125969886779785,2,764718243,,"144 dropped-frame events, about 165 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000166
f1-6-201,episode_000167,READY,53.460718979,50.51896095275879,0.9974042829331603,144,157,0,1,50.51896095275879,50.51896095275879,1,696237040,,"144 dropped-frame events, about 157 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000167
f1-6-201,episode_000168,READY,53.538873842,53.46354341506958,0.9888888888888889,140,174,0,1,53.46354341506958,53.46354341506958,2,713730315,,"140 dropped-frame events, about 174 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000168
f1-6-201,episode_000169,READY,53.601023605,53.52713131904602,0.9969173859432799,199,213,0,1,53.52713131904602,53.52713131904602,2,714563694,,"199 dropped-frame events, about 213 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000169
f1-6-201,episode_000170,FRAGMENT_ONLY,63.643089835,63.57740044593811,0.9937694704049844,165,188,2,3,63.03302502632141,25.841485023498535,2,855521065,,"one or more required streams has a gap >200 ms | 165 dropped-frame events, about 188 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000170
f1-6-201,episode_000171,FRAGMENT_ONLY,58.213681334,58.15827965736389,0.9841089670828603,167,212,2,2,54.665016651153564,33.1376895904541,3,784192992,,"one or more required streams has a gap >200 ms | 167 dropped-frame events, about 212 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000171
f1-6-201,episode_000172,FRAGMENT_ONLY,57.45624647,57.3990261554718,0.9913743530764807,238,273,1,2,57.17693591117859,32.903555393218994,2,774308635,,"one or more required streams has a gap >200 ms | 238 dropped-frame events, about 273 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000172
f1-6-201,episode_000173,FRAGMENT_ONLY,53.924417981,53.833908796310425,0.9834558823529411,182,229,4,3,48.52277112007141,22.204270601272583,3,727757526,,"one or more required streams has a gap >200 ms | 182 dropped-frame events, about 229 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000173
f1-6-201,episode_000174,FRAGMENT_ONLY,51.990593781,50.06627082824707,0.9907773386034255,108,133,1,2,49.74471306800842,34.44923686981201,1,683877998,,"one or more required streams has a gap >200 ms | 108 dropped-frame events, about 133 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000174
f1-6-201,episode_000175,FRAGMENT_ONLY,52.918632148,52.84055137634277,0.9818863210493441,171,223,3,2,48.01502346992493,38.81548523902893,3,711502891,,"one or more required streams has a gap >200 ms | 171 dropped-frame events, about 223 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000175
f1-6-201,episode_000176,FRAGMENT_ONLY,57.987838855,56.840739488601685,0.9773519163763066,190,252,4,4,52.43044567108154,17.67765712738037,3,773420231,,"one or more required streams has a gap >200 ms | 190 dropped-frame events, about 252 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000176
f1-6-201,episode_000177,FRAGMENT_ONLY,52.403479484,52.329939126968384,0.989281210592686,146,173,1,2,51.941447496414185,43.555513858795166,3,702428286,,"one or more required streams has a gap >200 ms | 146 dropped-frame events, about 173 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000177
f1-6-201,episode_000178,READY,55.434726022,55.37381625175476,0.9958283671036948,155,173,0,1,55.37381625175476,55.37381625175476,2,739946294,,"155 dropped-frame events, about 173 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000178
f1-6-201,episode_000179,FRAGMENT_ONLY,56.447625593,56.32458519935608,0.9923842999414177,182,201,2,2,55.82152485847473,41.392757177352905,3,760855400,,"one or more required streams has a gap >200 ms | 182 dropped-frame events, about 201 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000179
f1-6-201,episode_000180,FRAGMENT_ONLY,49.954153452,49.86960554122925,0.9880873593646592,160,194,2,2,49.11252522468567,26.496588468551636,3,667657907,,"one or more required streams has a gap >200 ms | 160 dropped-frame events, about 194 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000180
f1-6-201,episode_000181,FRAGMENT_ONLY,53.393917718,51.1150438785553,0.9922530664945126,170,199,1,2,50.893248319625854,41.916168212890625,2,695305309,,"one or more required streams has a gap >200 ms | 170 dropped-frame events, about 199 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000181
f1-6-201,episode_000182,READY,45.257286971,43.25657391548157,0.9969488939740656,100,111,0,1,43.25657391548157,43.25657391548157,2,599793841,,"100 dropped-frame events, about 111 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000182
f1-6-201,episode_000183,READY,53.970702577,53.92208242416382,0.9902080783353733,167,203,0,1,53.92208242416382,53.92208242416382,3,720762323,,"167 dropped-frame events, about 203 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000183
